Id de empleado,Fecha y hora de interacción,Id del caso,Tipo de interacci�n,Id de cliente,Cola,Tipo de cliente,Duraci�n
EMP0291,2/5/2025 14:24,CASE046277,teléfono,CL98270,reclamos,comprador,706
EMP0088,2/4/2025 21:51,CASE046278,teléfono,CL30676,post-venta,comprador,647
EMP0168,1/16/2025 02:54,CASE046279,teléfono,CL30964,pre-venta,comprador,721
EMP0144,2/4/2025 05:44,CASE046280,chat,CL13644,reclamos,vendedor,684
EMP0126,2/17/2025 06:14,CASE046281,chat,CL20063,pre-venta,vendedor,734
EMP0035,1/30/2025 16:56,CASE046282,teléfono,CL60535,post-venta,vendedor,729
EMP0197,1/14/2025 14:50,CASE046283,teléfono,CL38188,post-venta,vendedor,628
EMP0203,2/14/2025 21:01,CASE046284,chat,CL22556,reclamos,vendedor,590
EMP0217,1/22/2025 17:39,CASE046285,teléfono,CL75689,post-venta,comprador,734
EMP0116,3/27/2025 17:19,CASE046286,chat,CL58111,post-venta,comprador,814
EMP0200,3/28/2025 15:42,CASE046287,teléfono,CL33642,reclamos,comprador,568
EMP0231,2/25/2025 03:50,CASE046288,chat,CL14073,reclamos,vendedor,736
EMP0067,1/29/2025 05:22,CASE046289,chat,CL10773,pre-venta,vendedor,573
EMP0028,2/1/2025 22:29,CASE046290,chat,CL92206,post-venta,comprador,559
EMP0092,3/5/2025 15:14,CASE046291,teléfono,CL30091,pre-venta,vendedor,673
EMP0006,2/11/2025 17:38,CASE046292,teléfono,CL41517,reclamos,comprador,697
EMP0260,3/1/2025 21:55,CASE046293,teléfono,CL86013,pre-venta,comprador,670
EMP0101,3/19/2025 09:19,CASE046294,chat,CL23029,pre-venta,comprador,619
EMP0098,3/27/2025 01:20,CASE046295,teléfono,CL57685,pre-venta,comprador,623
EMP0133,2/4/2025 19:04,CASE046296,teléfono,CL29910,post-venta,comprador,446
EMP0222,2/3/2025 19:35,CASE046297,teléfono,CL38344,post-venta,vendedor,615
EMP0169,2/23/2025 05:13,CASE046298,chat,CL19593,post-venta,vendedor,763
EMP0075,2/18/2025 12:29,CASE046299,teléfono,CL35539,pre-venta,vendedor,739
EMP0287,2/18/2025 16:06,CASE046300,teléfono,CL41767,pre-venta,vendedor,528
EMP0064,3/19/2025 21:52,CASE046301,chat,CL61770,post-venta,vendedor,673
EMP0190,1/11/2025 19:06,CASE046302,teléfono,CL93513,pre-venta,comprador,660
EMP0292,1/29/2025 07:37,CASE046303,teléfono,CL99880,post-venta,vendedor,803
EMP0012,3/29/2025 20:00,CASE046304,teléfono,CL38423,pre-venta,vendedor,713
EMP0088,3/28/2025 03:56,CASE046305,chat,CL98983,reclamos,comprador,641
EMP0083,2/21/2025 05:28,CASE046306,chat,CL18725,post-venta,vendedor,684
EMP0227,2/8/2025 07:21,CASE046307,teléfono,CL48153,post-venta,comprador,519
EMP0129,1/23/2025 14:33,CASE046308,teléfono,CL10638,post-venta,vendedor,637
EMP0006,3/25/2025 06:09,CASE046309,teléfono,CL87810,reclamos,vendedor,846
EMP0020,1/23/2025 03:48,CASE046310,chat,CL82523,pre-venta,comprador,609
EMP0121,1/23/2025 17:47,CASE046311,chat,CL33256,reclamos,vendedor,556
EMP0012,1/16/2025 14:12,CASE046312,chat,CL20426,reclamos,comprador,754
EMP0010,1/6/2025 04:53,CASE046313,chat,CL32015,reclamos,comprador,561
EMP0008,2/2/2025 02:47,CASE046314,chat,CL73574,reclamos,vendedor,493
EMP0003,3/4/2025 08:30,CASE046315,teléfono,CL15963,reclamos,vendedor,786
EMP0049,3/23/2025 09:01,CASE046316,chat,CL34063,post-venta,comprador,547
EMP0114,2/13/2025 13:35,CASE046317,teléfono,CL42034,post-venta,comprador,593
EMP0238,1/24/2025 21:51,CASE046318,teléfono,CL26016,pre-venta,vendedor,573
EMP0167,3/22/2025 06:42,CASE046319,chat,CL81993,pre-venta,vendedor,831
EMP0067,3/1/2025 19:55,CASE046320,chat,CL87962,reclamos,vendedor,359
EMP0239,3/5/2025 02:26,CASE046321,teléfono,CL65895,reclamos,vendedor,672
EMP0034,1/2/2025 15:37,CASE046322,chat,CL73426,reclamos,vendedor,449
EMP0150,3/28/2025 11:40,CASE046323,teléfono,CL34549,pre-venta,vendedor,729
EMP0052,1/27/2025 22:34,CASE046324,chat,CL14582,post-venta,vendedor,535
EMP0267,3/3/2025 21:08,CASE046325,teléfono,CL24732,pre-venta,vendedor,568
EMP0194,1/15/2025 02:05,CASE046326,teléfono,CL33977,pre-venta,vendedor,570
EMP0188,3/18/2025 06:48,CASE046327,teléfono,CL91582,post-venta,comprador,612
EMP0280,3/26/2025 18:43,CASE046328,chat,CL55571,post-venta,vendedor,487
EMP0007,2/13/2025 17:52,CASE046329,chat,CL89219,post-venta,vendedor,728
EMP0071,1/6/2025 20:57,CASE046330,chat,CL12381,post-venta,comprador,527
EMP0052,1/4/2025 18:41,CASE046331,teléfono,CL42097,pre-venta,comprador,550
EMP0032,1/29/2025 20:12,CASE046332,teléfono,CL22803,post-venta,comprador,479
EMP0052,2/5/2025 02:35,CASE046333,teléfono,CL96912,reclamos,vendedor,723
EMP0213,3/2/2025 15:16,CASE046334,teléfono,CL69834,post-venta,comprador,578
EMP0032,3/12/2025 21:44,CASE046335,chat,CL73695,pre-venta,vendedor,785
EMP0281,2/17/2025 08:30,CASE046336,chat,CL93309,post-venta,comprador,232
EMP0236,2/11/2025 13:11,CASE046337,chat,CL51969,pre-venta,comprador,697
EMP0097,2/24/2025 23:50,CASE046338,teléfono,CL62278,reclamos,vendedor,457
EMP0161,1/15/2025 10:38,CASE046339,teléfono,CL85405,pre-venta,vendedor,512
EMP0246,2/1/2025 14:11,CASE046340,chat,CL11801,post-venta,comprador,599
EMP0119,2/22/2025 15:41,CASE046341,teléfono,CL11022,post-venta,comprador,680
EMP0038,3/4/2025 04:52,CASE046342,chat,CL10747,post-venta,comprador,939
EMP0241,1/22/2025 08:54,CASE046343,teléfono,CL23788,post-venta,vendedor,510
EMP0164,1/1/2025 21:39,CASE046344,chat,CL96003,post-venta,vendedor,520
EMP0025,1/6/2025 01:18,CASE046345,chat,CL86262,reclamos,comprador,524
EMP0070,3/16/2025 10:42,CASE046346,teléfono,CL93735,post-venta,vendedor,553
EMP0075,1/5/2025 18:09,CASE046347,teléfono,CL20378,post-venta,vendedor,725
EMP0029,1/2/2025 23:03,CASE046348,chat,CL70675,reclamos,comprador,610
EMP0179,3/9/2025 20:41,CASE046349,teléfono,CL59311,post-venta,comprador,798
EMP0228,3/11/2025 01:46,CASE046350,chat,CL54925,post-venta,vendedor,764
EMP0027,3/24/2025 02:08,CASE046351,teléfono,CL37861,pre-venta,vendedor,684
EMP0002,2/25/2025 05:21,CASE046352,teléfono,CL32828,post-venta,comprador,558
EMP0009,1/13/2025 00:10,CASE046353,teléfono,CL48538,post-venta,vendedor,383
EMP0115,1/21/2025 15:41,CASE046354,chat,CL50489,post-venta,comprador,588
EMP0088,1/31/2025 18:02,CASE046355,chat,CL79415,reclamos,comprador,509
EMP0111,2/12/2025 01:44,CASE046356,teléfono,CL41255,reclamos,comprador,592
EMP0271,2/11/2025 21:28,CASE046357,teléfono,CL43708,post-venta,comprador,562
EMP0258,2/8/2025 07:15,CASE046358,teléfono,CL38667,post-venta,vendedor,554
EMP0146,2/1/2025 11:28,CASE046359,teléfono,CL76887,post-venta,comprador,598
EMP0074,3/23/2025 19:59,CASE046360,teléfono,CL73040,post-venta,comprador,390
EMP0262,3/23/2025 18:00,CASE046361,teléfono,CL24907,post-venta,vendedor,539
EMP0021,1/6/2025 01:19,CASE046362,teléfono,CL58852,reclamos,vendedor,752
EMP0279,3/15/2025 00:36,CASE046363,teléfono,CL19532,pre-venta,vendedor,721
EMP0039,1/2/2025 19:34,CASE046364,teléfono,CL50975,post-venta,vendedor,597
EMP0050,3/7/2025 18:32,CASE046365,teléfono,CL47313,reclamos,vendedor,400
EMP0098,2/10/2025 21:24,CASE046366,teléfono,CL74593,reclamos,vendedor,564
EMP0199,2/8/2025 17:25,CASE046367,teléfono,CL49904,reclamos,comprador,534
EMP0006,1/4/2025 10:55,CASE046368,teléfono,CL67063,post-venta,vendedor,621
EMP0146,1/10/2025 12:57,CASE046369,teléfono,CL91108,reclamos,comprador,618
EMP0291,3/8/2025 23:01,CASE046370,chat,CL25108,reclamos,vendedor,659
EMP0047,2/17/2025 07:43,CASE046371,teléfono,CL24885,post-venta,comprador,432
EMP0067,3/13/2025 16:54,CASE046372,teléfono,CL70974,post-venta,comprador,374
EMP0065,3/30/2025 02:52,CASE046373,teléfono,CL92097,reclamos,comprador,547
EMP0131,2/23/2025 22:50,CASE046374,teléfono,CL17678,post-venta,vendedor,474
EMP0210,2/8/2025 16:02,CASE046375,chat,CL82410,post-venta,comprador,623
EMP0015,2/27/2025 09:41,CASE046376,teléfono,CL69270,pre-venta,vendedor,607
EMP0037,2/16/2025 11:34,CASE046377,teléfono,CL11414,post-venta,comprador,450
EMP0273,1/20/2025 18:36,CASE046378,chat,CL27481,post-venta,vendedor,633
EMP0115,2/10/2025 16:26,CASE046379,teléfono,CL73259,reclamos,vendedor,682
EMP0272,1/26/2025 04:34,CASE046380,teléfono,CL28432,reclamos,comprador,792
EMP0285,3/11/2025 00:16,CASE046381,chat,CL79866,post-venta,comprador,463
EMP0216,3/17/2025 13:21,CASE046382,chat,CL34428,pre-venta,vendedor,575
EMP0020,3/25/2025 10:51,CASE046383,chat,CL14348,reclamos,vendedor,528
EMP0149,2/3/2025 09:24,CASE046384,chat,CL43359,post-venta,vendedor,827
EMP0151,2/3/2025 10:09,CASE046385,teléfono,CL16976,pre-venta,vendedor,389
EMP0111,1/31/2025 23:44,CASE046386,teléfono,CL16106,post-venta,comprador,689
EMP0189,1/25/2025 04:40,CASE046387,chat,CL91689,reclamos,comprador,550
EMP0037,3/2/2025 23:51,CASE046388,teléfono,CL41118,post-venta,comprador,478
EMP0273,1/25/2025 05:36,CASE046389,chat,CL96086,post-venta,comprador,576
EMP0273,1/9/2025 23:27,CASE046390,chat,CL78114,reclamos,comprador,624
EMP0299,1/29/2025 00:01,CASE046391,teléfono,CL11267,reclamos,vendedor,375
EMP0152,3/8/2025 18:33,CASE046392,teléfono,CL81475,post-venta,comprador,568
EMP0290,3/27/2025 03:54,CASE046393,chat,CL36490,pre-venta,vendedor,562
EMP0224,2/25/2025 21:17,CASE046394,chat,CL47097,reclamos,vendedor,409
EMP0241,1/25/2025 08:04,CASE046395,chat,CL92195,reclamos,vendedor,699
EMP0088,3/25/2025 13:08,CASE046396,teléfono,CL84435,pre-venta,comprador,478
EMP0241,3/13/2025 20:26,CASE046397,chat,CL94084,pre-venta,comprador,751
EMP0256,3/25/2025 07:42,CASE046398,teléfono,CL24946,post-venta,vendedor,530
EMP0222,2/3/2025 10:20,CASE046399,teléfono,CL33425,pre-venta,comprador,342
EMP0124,3/10/2025 14:40,CASE046400,teléfono,CL36856,post-venta,comprador,780
EMP0256,1/7/2025 04:30,CASE046401,chat,CL31984,post-venta,comprador,450
EMP0256,2/1/2025 02:31,CASE046402,chat,CL24844,pre-venta,comprador,527
EMP0093,1/27/2025 13:34,CASE046403,teléfono,CL59864,reclamos,comprador,513
EMP0084,3/8/2025 23:48,CASE046404,teléfono,CL97302,pre-venta,comprador,534
EMP0272,2/21/2025 00:31,CASE046405,teléfono,CL99294,post-venta,vendedor,619
EMP0200,2/16/2025 03:48,CASE046406,chat,CL11653,post-venta,comprador,739
EMP0130,2/24/2025 01:12,CASE046407,chat,CL13277,reclamos,comprador,357
EMP0216,1/7/2025 16:00,CASE046408,chat,CL59107,post-venta,vendedor,576
EMP0208,2/26/2025 14:46,CASE046409,teléfono,CL88682,post-venta,comprador,723
EMP0130,3/25/2025 16:10,CASE046410,chat,CL38140,pre-venta,vendedor,605
EMP0298,1/11/2025 03:55,CASE046411,teléfono,CL33324,pre-venta,vendedor,635
EMP0251,3/4/2025 09:49,CASE046412,chat,CL44773,reclamos,comprador,727
EMP0240,2/13/2025 01:35,CASE046413,chat,CL19971,reclamos,vendedor,416
EMP0004,2/9/2025 06:37,CASE046414,teléfono,CL81615,pre-venta,comprador,620
EMP0010,2/20/2025 17:45,CASE046415,chat,CL40596,pre-venta,comprador,698
EMP0115,2/4/2025 10:11,CASE046416,teléfono,CL28197,reclamos,vendedor,653
EMP0279,2/15/2025 03:13,CASE046417,teléfono,CL99553,pre-venta,comprador,528
EMP0206,2/20/2025 21:06,CASE046418,chat,CL55914,pre-venta,vendedor,384
EMP0074,1/29/2025 03:33,CASE046419,chat,CL34497,post-venta,vendedor,634
EMP0283,3/5/2025 14:54,CASE046420,chat,CL69096,post-venta,comprador,531
EMP0092,2/18/2025 05:46,CASE046421,teléfono,CL60381,reclamos,vendedor,671
EMP0078,2/19/2025 06:59,CASE046422,chat,CL30994,reclamos,comprador,504
EMP0263,1/21/2025 00:56,CASE046423,teléfono,CL57309,post-venta,vendedor,765
EMP0039,3/19/2025 00:08,CASE046424,chat,CL29340,post-venta,vendedor,724
EMP0198,1/15/2025 06:45,CASE046425,chat,CL95923,post-venta,vendedor,449
EMP0291,1/2/2025 03:06,CASE046426,teléfono,CL15627,post-venta,comprador,798
EMP0154,3/4/2025 12:44,CASE046427,teléfono,CL31499,pre-venta,vendedor,439
EMP0138,1/17/2025 05:19,CASE046428,teléfono,CL21568,reclamos,comprador,672
EMP0013,1/25/2025 09:17,CASE046429,teléfono,CL38867,reclamos,comprador,569
EMP0299,3/22/2025 14:04,CASE046430,teléfono,CL24641,pre-venta,vendedor,584
EMP0117,2/4/2025 02:15,CASE046431,chat,CL22940,post-venta,comprador,731
EMP0012,2/18/2025 20:25,CASE046432,teléfono,CL67232,pre-venta,vendedor,643
EMP0170,1/8/2025 01:16,CASE046433,chat,CL71252,reclamos,vendedor,449
EMP0160,2/1/2025 18:03,CASE046434,chat,CL83924,reclamos,comprador,537
EMP0144,3/3/2025 04:08,CASE046435,teléfono,CL55393,reclamos,vendedor,657
EMP0163,2/1/2025 02:24,CASE046436,teléfono,CL48028,pre-venta,vendedor,728
EMP0123,2/28/2025 06:00,CASE046437,chat,CL31708,post-venta,comprador,701
EMP0091,1/22/2025 20:57,CASE046438,teléfono,CL79354,post-venta,comprador,574
EMP0169,2/17/2025 00:20,CASE046439,chat,CL38194,post-venta,vendedor,557
EMP0246,3/11/2025 14:31,CASE046440,chat,CL31950,pre-venta,vendedor,840
EMP0139,1/7/2025 00:05,CASE046441,chat,CL60630,reclamos,vendedor,708
EMP0244,3/6/2025 22:35,CASE046442,chat,CL74763,pre-venta,comprador,576
EMP0263,1/14/2025 18:19,CASE046443,teléfono,CL99080,post-venta,comprador,604
EMP0063,1/21/2025 00:32,CASE046444,chat,CL13482,reclamos,comprador,473
EMP0128,3/10/2025 21:19,CASE046445,chat,CL23305,pre-venta,vendedor,559
EMP0239,3/26/2025 01:37,CASE046446,teléfono,CL20936,post-venta,comprador,530
EMP0273,1/16/2025 09:16,CASE046447,teléfono,CL62545,pre-venta,vendedor,554
EMP0243,3/25/2025 07:53,CASE046448,chat,CL68449,post-venta,vendedor,733
EMP0242,2/2/2025 07:40,CASE046449,chat,CL76261,reclamos,comprador,446
EMP0153,1/7/2025 19:54,CASE046450,teléfono,CL24524,reclamos,vendedor,576
EMP0059,1/13/2025 01:29,CASE046451,chat,CL24803,reclamos,vendedor,486
EMP0230,1/25/2025 10:49,CASE046452,teléfono,CL66755,pre-venta,comprador,630
EMP0037,1/14/2025 22:41,CASE046453,chat,CL71378,pre-venta,comprador,762
EMP0074,2/14/2025 03:19,CASE046454,teléfono,CL80387,reclamos,vendedor,685
EMP0182,3/6/2025 18:04,CASE046455,teléfono,CL63927,reclamos,vendedor,626
EMP0108,1/13/2025 22:30,CASE046456,chat,CL27786,reclamos,vendedor,721
EMP0111,1/28/2025 10:12,CASE046457,teléfono,CL88355,pre-venta,vendedor,708
EMP0250,1/11/2025 22:01,CASE046458,teléfono,CL10925,pre-venta,comprador,548
EMP0012,2/17/2025 12:23,CASE046459,teléfono,CL33529,post-venta,comprador,394
EMP0265,3/27/2025 11:21,CASE046460,teléfono,CL51924,post-venta,comprador,739
EMP0288,3/3/2025 17:27,CASE046461,teléfono,CL22563,post-venta,vendedor,458
EMP0239,3/29/2025 22:09,CASE046462,chat,CL53659,pre-venta,vendedor,460
EMP0082,1/6/2025 21:45,CASE046463,teléfono,CL34746,post-venta,comprador,568
EMP0107,3/27/2025 14:24,CASE046464,teléfono,CL76479,post-venta,comprador,530
EMP0161,3/1/2025 18:17,CASE046465,chat,CL62032,post-venta,vendedor,458
EMP0162,2/22/2025 06:52,CASE046466,chat,CL43631,reclamos,comprador,589
EMP0195,3/23/2025 13:09,CASE046467,chat,CL32188,reclamos,comprador,564
EMP0129,2/12/2025 11:29,CASE046468,chat,CL66663,pre-venta,comprador,658
EMP0133,1/14/2025 01:08,CASE046469,chat,CL67989,post-venta,vendedor,601
EMP0038,2/14/2025 10:44,CASE046470,teléfono,CL40652,post-venta,vendedor,638
EMP0021,2/15/2025 01:29,CASE046471,teléfono,CL12063,reclamos,vendedor,581
EMP0059,2/4/2025 00:25,CASE046472,chat,CL32365,pre-venta,comprador,639
EMP0094,2/13/2025 15:14,CASE046473,chat,CL32428,post-venta,vendedor,550
EMP0276,1/16/2025 06:15,CASE046474,chat,CL15347,post-venta,vendedor,584
EMP0043,2/23/2025 07:51,CASE046475,chat,CL90581,pre-venta,comprador,497
EMP0232,1/10/2025 01:52,CASE046476,teléfono,CL85153,post-venta,comprador,495
EMP0258,1/10/2025 04:33,CASE046477,chat,CL49173,post-venta,vendedor,605
EMP0299,1/18/2025 04:44,CASE046478,teléfono,CL20966,reclamos,vendedor,819
EMP0286,2/24/2025 10:30,CASE046479,chat,CL73350,post-venta,comprador,651
EMP0167,2/19/2025 04:56,CASE046480,chat,CL99885,pre-venta,comprador,541
EMP0194,3/26/2025 02:41,CASE046481,chat,CL54303,reclamos,comprador,423
EMP0003,1/30/2025 15:38,CASE046482,chat,CL37356,pre-venta,comprador,684
EMP0204,1/19/2025 04:43,CASE046483,chat,CL93979,post-venta,vendedor,737
EMP0099,1/17/2025 06:00,CASE046484,teléfono,CL13035,reclamos,comprador,661
EMP0129,3/8/2025 11:03,CASE046485,teléfono,CL47082,reclamos,comprador,654
EMP0129,2/11/2025 11:13,CASE046486,teléfono,CL98304,reclamos,vendedor,430
EMP0285,3/20/2025 05:54,CASE046487,teléfono,CL11563,post-venta,vendedor,615
EMP0228,2/6/2025 15:05,CASE046488,chat,CL57318,pre-venta,vendedor,529
EMP0265,1/31/2025 08:25,CASE046489,chat,CL35871,pre-venta,vendedor,673
EMP0140,1/20/2025 20:19,CASE046490,teléfono,CL20171,reclamos,vendedor,471
EMP0230,1/12/2025 12:31,CASE046491,teléfono,CL89735,reclamos,vendedor,591
EMP0116,1/5/2025 18:09,CASE046492,chat,CL78407,post-venta,comprador,689
EMP0228,3/27/2025 18:33,CASE046493,chat,CL46832,pre-venta,comprador,513
EMP0110,1/24/2025 02:29,CASE046494,chat,CL19733,reclamos,comprador,555
EMP0079,2/9/2025 17:06,CASE046495,chat,CL17949,reclamos,vendedor,704
EMP0058,3/27/2025 23:55,CASE046496,teléfono,CL97129,reclamos,comprador,811
EMP0168,2/11/2025 06:44,CASE046497,teléfono,CL54920,pre-venta,vendedor,686
EMP0044,1/3/2025 18:47,CASE046498,teléfono,CL13600,pre-venta,comprador,608
EMP0099,2/1/2025 06:18,CASE046499,teléfono,CL68636,reclamos,vendedor,525
EMP0151,3/2/2025 13:34,CASE046500,chat,CL52251,pre-venta,comprador,572
EMP0277,1/17/2025 21:50,CASE046501,chat,CL51907,reclamos,vendedor,679
EMP0144,3/12/2025 16:52,CASE046502,chat,CL10344,reclamos,comprador,538
EMP0068,2/26/2025 11:00,CASE046503,teléfono,CL79155,pre-venta,vendedor,545
EMP0008,3/20/2025 03:46,CASE046504,teléfono,CL44007,reclamos,vendedor,445
EMP0037,3/28/2025 18:44,CASE046505,chat,CL75772,pre-venta,comprador,842
EMP0064,2/11/2025 15:17,CASE046506,chat,CL51931,reclamos,comprador,716
EMP0080,2/11/2025 23:39,CASE046507,chat,CL31471,pre-venta,comprador,552
EMP0218,3/22/2025 02:28,CASE046508,chat,CL81794,post-venta,vendedor,762
EMP0218,2/9/2025 18:15,CASE046509,teléfono,CL48169,post-venta,comprador,646
EMP0082,3/13/2025 07:58,CASE046510,chat,CL64114,pre-venta,vendedor,489
EMP0179,2/4/2025 15:04,CASE046511,teléfono,CL74145,reclamos,vendedor,534
EMP0291,1/17/2025 18:39,CASE046512,teléfono,CL68534,post-venta,comprador,479
EMP0020,1/16/2025 08:30,CASE046513,chat,CL18163,reclamos,vendedor,640
EMP0123,3/12/2025 05:17,CASE046514,teléfono,CL40498,pre-venta,comprador,858
EMP0276,1/31/2025 11:33,CASE046515,teléfono,CL75086,reclamos,comprador,599
EMP0075,1/19/2025 05:27,CASE046516,chat,CL76087,pre-venta,comprador,524
EMP0063,1/1/2025 21:23,CASE046517,chat,CL42833,reclamos,comprador,579
EMP0077,3/13/2025 11:54,CASE046518,chat,CL67168,reclamos,vendedor,804
EMP0269,1/31/2025 07:37,CASE046519,chat,CL69255,reclamos,comprador,690
EMP0086,2/9/2025 05:22,CASE046520,chat,CL89950,post-venta,comprador,619
EMP0155,2/3/2025 12:46,CASE046521,teléfono,CL74505,pre-venta,vendedor,411
EMP0215,1/9/2025 11:15,CASE046522,chat,CL16489,post-venta,comprador,628
EMP0291,1/28/2025 08:00,CASE046523,teléfono,CL10909,reclamos,comprador,512
EMP0183,3/20/2025 07:29,CASE046524,chat,CL83286,post-venta,comprador,767
EMP0259,1/9/2025 05:30,CASE046525,chat,CL95858,reclamos,comprador,482
EMP0170,3/7/2025 20:16,CASE046526,chat,CL39782,pre-venta,vendedor,499
EMP0295,3/1/2025 09:24,CASE046527,chat,CL13105,reclamos,vendedor,669
EMP0300,1/4/2025 10:36,CASE046528,chat,CL95250,pre-venta,vendedor,609
EMP0207,3/16/2025 16:23,CASE046529,teléfono,CL68917,post-venta,vendedor,503
EMP0194,1/31/2025 06:41,CASE046530,teléfono,CL61472,post-venta,vendedor,467
EMP0183,3/20/2025 10:04,CASE046531,chat,CL45730,post-venta,comprador,819
EMP0031,2/25/2025 18:21,CASE046532,teléfono,CL96491,reclamos,vendedor,589
EMP0161,1/5/2025 08:32,CASE046533,teléfono,CL48550,reclamos,vendedor,612
EMP0142,2/21/2025 23:17,CASE046534,teléfono,CL15287,reclamos,vendedor,613
EMP0222,1/7/2025 22:03,CASE046535,chat,CL54530,post-venta,comprador,378
EMP0098,3/22/2025 11:26,CASE046536,teléfono,CL76838,pre-venta,vendedor,702
EMP0239,1/1/2025 16:46,CASE046537,chat,CL40447,pre-venta,comprador,524
EMP0029,3/8/2025 08:03,CASE046538,chat,CL52196,pre-venta,comprador,523
EMP0008,3/23/2025 14:01,CASE046539,chat,CL52948,pre-venta,comprador,606
EMP0049,1/20/2025 21:52,CASE046540,chat,CL11019,pre-venta,comprador,345
EMP0144,1/16/2025 12:46,CASE046541,teléfono,CL21037,reclamos,vendedor,389
EMP0089,3/3/2025 04:23,CASE046542,chat,CL75214,post-venta,comprador,700
EMP0168,1/21/2025 12:02,CASE046543,chat,CL31419,reclamos,vendedor,679
EMP0003,3/24/2025 03:59,CASE046544,chat,CL67916,pre-venta,comprador,504
EMP0013,1/29/2025 21:36,CASE046545,teléfono,CL31888,reclamos,vendedor,733
EMP0230,1/12/2025 23:32,CASE046546,teléfono,CL69580,reclamos,vendedor,762
EMP0205,2/16/2025 08:06,CASE046547,teléfono,CL94048,post-venta,vendedor,437
EMP0026,2/13/2025 22:15,CASE046548,teléfono,CL87980,post-venta,vendedor,640
EMP0162,3/22/2025 11:25,CASE046549,teléfono,CL68024,pre-venta,vendedor,536
EMP0139,2/25/2025 04:07,CASE046550,chat,CL41768,pre-venta,comprador,306
EMP0289,3/6/2025 13:43,CASE046551,chat,CL28028,pre-venta,comprador,441
EMP0213,3/14/2025 10:56,CASE046552,chat,CL81892,pre-venta,vendedor,643
EMP0213,1/9/2025 09:27,CASE046553,chat,CL34562,post-venta,vendedor,489
EMP0295,2/4/2025 05:06,CASE046554,chat,CL84017,reclamos,vendedor,732
EMP0174,3/8/2025 09:42,CASE046555,teléfono,CL13381,reclamos,vendedor,622
EMP0210,3/3/2025 00:51,CASE046556,teléfono,CL25440,post-venta,comprador,854
EMP0042,1/19/2025 05:06,CASE046557,chat,CL81715,reclamos,vendedor,407
EMP0129,1/28/2025 13:53,CASE046558,teléfono,CL40966,pre-venta,comprador,804
EMP0210,2/11/2025 17:12,CASE046559,teléfono,CL27096,pre-venta,comprador,728
EMP0110,1/9/2025 23:59,CASE046560,chat,CL11426,post-venta,vendedor,580
EMP0109,3/12/2025 12:30,CASE046561,teléfono,CL57317,post-venta,comprador,773
