Id de empleado,Fecha y hora de interacci�n,Id del caso,Tipo de interacci�n,Id de cliente,Raz�n del reclamo,Cr�dito otorgado (USD)
EMP0246,3/2/2025 17:56,CASE020482,teléfono,CL13574,Incumplimiento de garantía,18.75
EMP0274,1/27/2025 00:11,CASE018959,teléfono,CL83608,Error en la facturación,36.85
EMP0213,1/23/2025 01:24,CASE009841,chat,CL90540,Cobro duplicado,15.95
EMP0232,1/23/2025 12:08,CASE048687,teléfono,CL29333,Producto no recibido,23.52
EMP0258,2/9/2025 20:48,CASE011372,teléfono,CL46073,Incumplimiento de garantía,7.22
EMP0095,2/9/2025 16:12,CASE014272,teléfono,CL85999,Producto no recibido,49.45
EMP0257,3/20/2025 00:37,CASE000904,teléfono,CL17026,Error en la facturación,14.08
EMP0062,2/10/2025 17:13,CASE015260,teléfono,CL25931,Cobro duplicado,42.74
EMP0286,2/4/2025 02:28,CASE018190,teléfono,CL12125,Incumplimiento de garantía,40.91
EMP0023,2/1/2025 00:21,CASE038267,chat,CL47298,Error en la facturación,23.98
EMP0216,1/15/2025 10:58,CASE022873,teléfono,CL63564,Error en la facturación,18.38
EMP0040,3/17/2025 16:53,CASE006092,chat,CL44931,Cobro duplicado,28.62
EMP0082,3/24/2025 15:27,CASE029026,chat,CL82703,Error en la facturación,10.65
EMP0274,1/22/2025 02:07,CASE006003,teléfono,CL11383,Incumplimiento de garantía,32.35
EMP0300,3/20/2025 05:42,CASE014929,teléfono,CL36041,Incumplimiento de garantía,17.49
EMP0116,2/5/2025 06:56,CASE046161,teléfono,CL53803,Error en la facturación,19.69
EMP0019,1/19/2025 21:59,CASE033405,chat,CL39132,Error en la facturación,7.07
EMP0077,3/26/2025 17:25,CASE034262,teléfono,CL81994,Producto no recibido,30.31
EMP0261,2/12/2025 11:20,CASE037395,chat,CL10514,Producto defectuoso,42.88
EMP0265,1/8/2025 13:28,CASE019245,chat,CL49655,Error en la facturación,15.61
EMP0096,2/10/2025 14:41,CASE031308,teléfono,CL76747,Producto defectuoso,19.61
EMP0105,2/21/2025 12:39,CASE047440,chat,CL31077,Producto no recibido,33.51
EMP0294,3/12/2025 10:03,CASE028283,teléfono,CL37692,Producto no recibido,28.01
EMP0176,3/21/2025 02:55,CASE029827,teléfono,CL48811,Producto defectuoso,23.27
EMP0029,1/6/2025 12:43,CASE004401,teléfono,CL85007,Incumplimiento de garantía,23.52
EMP0047,2/6/2025 06:09,CASE030169,chat,CL10923,Producto defectuoso,22.43
EMP0114,1/22/2025 12:49,CASE020355,chat,CL39585,Incumplimiento de garantía,42.73
EMP0130,2/10/2025 11:19,CASE022431,teléfono,CL26484,Incumplimiento de garantía,18.14
EMP0081,1/29/2025 15:51,CASE014345,teléfono,CL39155,Cobro duplicado,21.4
EMP0210,3/11/2025 08:00,CASE030802,chat,CL56741,Producto defectuoso,40.01
EMP0189,3/3/2025 04:14,CASE003546,chat,CL27393,Producto no recibido,15.71
EMP0161,2/18/2025 23:33,CASE048082,chat,CL50089,Incumplimiento de garantía,19.44
EMP0134,3/2/2025 17:04,CASE039851,chat,CL91664,Producto defectuoso,5.38
EMP0194,1/27/2025 03:00,CASE000524,chat,CL97410,Producto no recibido,27.24
EMP0102,3/1/2025 17:02,CASE047204,teléfono,CL77765,Error en la facturación,37.38
EMP0159,1/14/2025 03:48,CASE039400,teléfono,CL75465,Producto defectuoso,21.08
EMP0276,3/5/2025 02:43,CASE018562,chat,CL42195,Error en la facturación,26.96
EMP0184,1/18/2025 06:51,CASE023733,chat,CL31220,Producto no recibido,24.61
EMP0297,3/18/2025 12:16,CASE039269,chat,CL12198,Incumplimiento de garantía,19.63
EMP0195,3/5/2025 09:09,CASE036103,chat,CL40386,Producto defectuoso,37.51
EMP0284,2/11/2025 01:05,CASE003225,chat,CL77999,Error en la facturación,45.76
EMP0056,2/17/2025 17:06,CASE001855,chat,CL41348,Producto no recibido,42.86
EMP0231,2/20/2025 09:13,CASE038946,chat,CL32402,Cobro duplicado,24.9
EMP0132,1/20/2025 06:17,CASE025266,teléfono,CL98234,Producto defectuoso,37.45
EMP0152,2/1/2025 09:51,CASE028524,teléfono,CL96574,Cobro duplicado,37.86
EMP0057,3/12/2025 06:37,CASE001502,chat,CL27054,Producto no recibido,44.58
EMP0082,1/27/2025 04:15,CASE042859,teléfono,CL93519,Producto defectuoso,38.18
EMP0046,3/16/2025 11:36,CASE020166,teléfono,CL77067,Producto defectuoso,46.09
EMP0178,2/25/2025 02:37,CASE036824,teléfono,CL15784,Error en la facturación,17.38
EMP0059,2/18/2025 15:51,CASE044444,chat,CL15072,Cobro duplicado,48.53
EMP0018,2/28/2025 06:20,CASE002573,chat,CL52982,Producto defectuoso,28.54
EMP0210,2/18/2025 00:24,CASE045280,teléfono,CL49968,Producto defectuoso,13.47
EMP0081,3/9/2025 17:05,CASE036156,teléfono,CL54648,Error en la facturación,36.67
EMP0116,2/21/2025 17:19,CASE048395,chat,CL57128,Error en la facturación,33.87
EMP0263,2/7/2025 01:59,CASE034334,chat,CL27813,Producto no recibido,23.92
EMP0097,3/23/2025 05:57,CASE048337,chat,CL57880,Producto defectuoso,28.22
EMP0196,1/9/2025 21:09,CASE023744,teléfono,CL15357,Cobro duplicado,14.13
EMP0208,1/16/2025 12:22,CASE025709,teléfono,CL54038,Cobro duplicado,13.11
EMP0022,3/30/2025 18:17,CASE038723,teléfono,CL19769,Error en la facturación,29.02
EMP0109,1/16/2025 18:59,CASE021125,teléfono,CL61651,Error en la facturación,18.91
EMP0213,1/10/2025 14:15,CASE002260,chat,CL50970,Incumplimiento de garantía,42.35
EMP0156,1/30/2025 04:17,CASE022101,chat,CL86639,Producto defectuoso,35.29
EMP0136,1/8/2025 22:56,CASE039343,teléfono,CL93365,Producto defectuoso,22.08
EMP0036,3/3/2025 06:35,CASE001659,teléfono,CL41891,Producto defectuoso,6.76
EMP0291,2/16/2025 13:50,CASE015713,teléfono,CL14304,Cobro duplicado,43.87
EMP0177,1/17/2025 17:48,CASE011686,chat,CL38503,Producto defectuoso,8.96
EMP0237,2/28/2025 23:02,CASE028583,teléfono,CL94138,Incumplimiento de garantía,49.99
EMP0122,2/22/2025 22:40,CASE022615,teléfono,CL43189,Producto no recibido,44.12
EMP0263,3/9/2025 17:17,CASE031502,chat,CL66249,Cobro duplicado,11.2
EMP0235,2/14/2025 06:43,CASE036451,teléfono,CL92531,Producto defectuoso,38.79
EMP0239,1/16/2025 10:13,CASE031738,teléfono,CL20858,Producto defectuoso,26.03
EMP0292,1/14/2025 02:25,CASE023606,teléfono,CL20689,Producto no recibido,20.9
EMP0002,1/25/2025 17:45,CASE025616,chat,CL38240,Cobro duplicado,28.67
EMP0078,3/10/2025 00:29,CASE031615,teléfono,CL39129,Incumplimiento de garantía,10.96
EMP0142,2/28/2025 08:37,CASE023484,teléfono,CL18014,Error en la facturación,19.51
EMP0145,2/1/2025 14:27,CASE047925,teléfono,CL61784,Producto defectuoso,32.56
EMP0265,3/28/2025 14:33,CASE018897,teléfono,CL13129,Error en la facturación,37.1
EMP0147,1/21/2025 18:11,CASE004033,teléfono,CL72650,Incumplimiento de garantía,19.67
EMP0003,1/30/2025 10:39,CASE030941,chat,CL42092,Cobro duplicado,41.91
EMP0249,1/17/2025 22:11,CASE034318,teléfono,CL21636,Incumplimiento de garantía,39.58
EMP0058,2/9/2025 20:38,CASE015984,teléfono,CL13032,Incumplimiento de garantía,37.01
EMP0218,2/18/2025 07:09,CASE000993,chat,CL13390,Producto defectuoso,47.05
EMP0010,3/19/2025 21:24,CASE005131,chat,CL31940,Producto defectuoso,13.64
EMP0109,1/3/2025 00:14,CASE006347,chat,CL47287,Producto defectuoso,17.5
EMP0148,2/22/2025 21:22,CASE010944,teléfono,CL74415,Incumplimiento de garantía,32.87
EMP0144,1/28/2025 21:07,CASE017202,teléfono,CL15577,Error en la facturación,27.16
EMP0199,2/23/2025 01:24,CASE024722,chat,CL21753,Incumplimiento de garantía,12.87
EMP0191,1/18/2025 14:29,CASE015444,teléfono,CL27261,Cobro duplicado,21.81
EMP0212,1/12/2025 05:36,CASE041725,chat,CL22431,Producto defectuoso,28.2
EMP0113,3/26/2025 17:28,CASE039910,chat,CL50789,Incumplimiento de garantía,39.47
EMP0012,2/2/2025 01:05,CASE038123,teléfono,CL87726,Incumplimiento de garantía,30.49
EMP0022,3/10/2025 12:09,CASE049794,teléfono,CL20573,Error en la facturación,46.45
EMP0055,1/4/2025 01:37,CASE041647,chat,CL26653,Cobro duplicado,31.6
EMP0269,1/31/2025 07:37,CASE046519,chat,CL69255,Incumplimiento de garantía,28.6
EMP0138,3/1/2025 12:39,CASE045665,teléfono,CL99086,Incumplimiento de garantía,34.14
EMP0001,3/30/2025 06:17,CASE024537,chat,CL44304,Producto defectuoso,20.24
EMP0131,3/28/2025 11:37,CASE021354,chat,CL92969,Cobro duplicado,37.62
EMP0286,3/27/2025 15:40,CASE046692,teléfono,CL78699,Error en la facturación,16.48
EMP0298,3/6/2025 13:43,CASE049188,teléfono,CL26126,Producto defectuoso,31.06
EMP0001,2/12/2025 14:51,CASE002629,teléfono,CL88094,Incumplimiento de garantía,13.22
EMP0239,1/30/2025 13:20,CASE003853,teléfono,CL27840,Error en la facturación,12.76
EMP0029,1/31/2025 01:49,CASE003759,chat,CL64559,Incumplimiento de garantía,40.21
EMP0080,1/17/2025 18:44,CASE042507,teléfono,CL81751,Producto no recibido,19.31
EMP0085,2/1/2025 03:06,CASE006908,teléfono,CL78118,Producto no recibido,48.54
EMP0242,3/20/2025 14:17,CASE004374,chat,CL58280,Producto defectuoso,40.34
EMP0026,3/8/2025 12:17,CASE004321,teléfono,CL53449,Incumplimiento de garantía,20.34
EMP0192,1/16/2025 08:59,CASE021397,teléfono,CL34959,Cobro duplicado,15.32
EMP0255,2/26/2025 10:21,CASE005435,chat,CL87436,Producto no recibido,20.14
EMP0251,1/20/2025 00:13,CASE010212,teléfono,CL77853,Producto defectuoso,40.68
EMP0052,1/9/2025 15:01,CASE006797,chat,CL68491,Error en la facturación,17.29
EMP0004,2/14/2025 05:15,CASE009888,chat,CL26458,Producto defectuoso,35.54
EMP0026,2/1/2025 10:53,CASE042783,chat,CL45162,Producto defectuoso,28.23
EMP0051,1/2/2025 16:25,CASE022941,chat,CL84003,Producto no recibido,47.73
EMP0230,2/9/2025 08:17,CASE014919,teléfono,CL35289,Incumplimiento de garantía,13.12
EMP0249,1/24/2025 00:26,CASE032817,chat,CL91993,Cobro duplicado,28.96
EMP0274,1/31/2025 06:43,CASE020869,chat,CL66512,Producto no recibido,5.45
EMP0021,3/8/2025 03:37,CASE013369,chat,CL18469,Producto defectuoso,19.34
EMP0142,2/26/2025 06:29,CASE020807,teléfono,CL36563,Producto defectuoso,23.18
EMP0180,1/23/2025 11:07,CASE041176,chat,CL14552,Producto defectuoso,17.14
EMP0021,2/20/2025 10:29,CASE024672,teléfono,CL39205,Incumplimiento de garantía,25.2
EMP0215,3/16/2025 17:36,CASE035435,teléfono,CL87712,Error en la facturación,7.71
EMP0053,2/17/2025 09:56,CASE048443,chat,CL99722,Cobro duplicado,29.33
EMP0122,3/30/2025 00:47,CASE002836,chat,CL37762,Error en la facturación,45.77
EMP0009,1/7/2025 00:27,CASE024236,teléfono,CL54241,Cobro duplicado,27.32
EMP0197,2/10/2025 18:32,CASE043919,teléfono,CL91143,Producto defectuoso,20.21
EMP0072,2/10/2025 02:52,CASE035302,chat,CL12456,Error en la facturación,48.88
EMP0147,1/12/2025 04:18,CASE033374,teléfono,CL41940,Producto no recibido,36.9
EMP0028,2/3/2025 23:47,CASE043143,teléfono,CL76115,Producto no recibido,17.96
EMP0286,3/26/2025 01:31,CASE005001,teléfono,CL98542,Cobro duplicado,19.23
EMP0137,3/28/2025 07:19,CASE028442,teléfono,CL40408,Producto defectuoso,47.53
EMP0083,1/19/2025 16:28,CASE009783,chat,CL94399,Cobro duplicado,41.49
EMP0189,2/6/2025 15:03,CASE018555,chat,CL88398,Error en la facturación,26.42
EMP0151,2/15/2025 23:40,CASE019070,chat,CL49396,Cobro duplicado,27.52
EMP0130,1/9/2025 01:42,CASE041809,teléfono,CL10029,Cobro duplicado,17.41
EMP0166,3/17/2025 22:42,CASE034540,chat,CL38348,Incumplimiento de garantía,34.91
EMP0230,3/8/2025 03:51,CASE031072,teléfono,CL74700,Producto no recibido,44.92
EMP0047,1/30/2025 20:18,CASE024627,chat,CL90076,Cobro duplicado,33.36
EMP0192,2/15/2025 14:34,CASE049320,chat,CL19419,Cobro duplicado,26.02
EMP0136,1/17/2025 16:51,CASE022150,chat,CL34761,Producto no recibido,21.33
EMP0205,1/26/2025 00:02,CASE012340,chat,CL45378,Error en la facturación,47.45
EMP0137,3/12/2025 08:40,CASE042471,chat,CL67493,Error en la facturación,18.01
EMP0021,1/14/2025 11:39,CASE021227,teléfono,CL48489,Cobro duplicado,27.59
EMP0022,3/29/2025 01:41,CASE037490,chat,CL55743,Producto defectuoso,20.87
EMP0246,3/25/2025 08:21,CASE001329,teléfono,CL93283,Cobro duplicado,48.21
EMP0140,3/28/2025 04:05,CASE027573,chat,CL30959,Producto no recibido,14.06
EMP0161,1/16/2025 00:27,CASE031361,chat,CL56912,Producto no recibido,31.91
EMP0173,1/13/2025 03:37,CASE033254,teléfono,CL26581,Error en la facturación,25.95
EMP0222,1/4/2025 18:47,CASE015131,chat,CL23095,Producto defectuoso,21.31
EMP0047,1/17/2025 07:54,CASE028249,chat,CL14398,Producto no recibido,30.52
EMP0194,3/6/2025 19:00,CASE015010,teléfono,CL47839,Producto defectuoso,42.27
EMP0045,3/13/2025 23:15,CASE037882,teléfono,CL24500,Error en la facturación,16.33
EMP0169,1/8/2025 03:38,CASE023934,chat,CL91045,Incumplimiento de garantía,29.57
EMP0189,2/28/2025 14:34,CASE012804,teléfono,CL28844,Incumplimiento de garantía,8.41
EMP0115,2/13/2025 04:02,CASE010407,chat,CL58170,Cobro duplicado,31.96
EMP0278,3/30/2025 18:50,CASE043822,chat,CL24165,Producto defectuoso,21.48
EMP0152,2/26/2025 12:05,CASE033233,teléfono,CL99872,Error en la facturación,39.46
EMP0011,1/19/2025 21:25,CASE003178,chat,CL28242,Cobro duplicado,45.06
EMP0219,1/1/2025 17:35,CASE035535,teléfono,CL23955,Incumplimiento de garantía,31.07
EMP0265,1/14/2025 05:21,CASE027166,teléfono,CL61807,Producto defectuoso,26.55
EMP0260,3/26/2025 03:19,CASE037447,teléfono,CL31202,Cobro duplicado,21.24
EMP0280,2/20/2025 12:02,CASE040536,teléfono,CL12170,Producto defectuoso,16.65
EMP0167,1/5/2025 16:20,CASE014349,teléfono,CL76461,Error en la facturación,8.35
EMP0195,1/3/2025 18:07,CASE037959,teléfono,CL41539,Producto defectuoso,9.12
EMP0004,3/27/2025 17:32,CASE034746,teléfono,CL64653,Error en la facturación,22.97
EMP0276,2/16/2025 13:21,CASE046864,chat,CL91044,Cobro duplicado,18.25
EMP0127,1/3/2025 19:33,CASE016276,chat,CL27263,Error en la facturación,21.94
EMP0261,1/11/2025 02:21,CASE023970,chat,CL81363,Producto defectuoso,13.78
EMP0050,2/23/2025 15:11,CASE031278,chat,CL29089,Producto defectuoso,41.43
EMP0198,1/11/2025 06:08,CASE044439,chat,CL31593,Incumplimiento de garantía,17.81
EMP0020,3/4/2025 00:14,CASE007724,chat,CL28512,Cobro duplicado,44.52
EMP0218,3/10/2025 11:51,CASE047522,chat,CL20055,Producto no recibido,38.82
EMP0016,1/19/2025 12:44,CASE013798,teléfono,CL88400,Producto defectuoso,21.3
EMP0147,1/24/2025 00:01,CASE015187,chat,CL65798,Producto no recibido,20.01
EMP0059,2/20/2025 12:35,CASE041383,chat,CL22154,Incumplimiento de garantía,16.96
EMP0117,1/9/2025 02:12,CASE016655,chat,CL97493,Cobro duplicado,31.2
EMP0214,1/23/2025 20:32,CASE013588,teléfono,CL86092,Producto defectuoso,6.04
EMP0136,2/12/2025 17:29,CASE031963,teléfono,CL74512,Producto defectuoso,42.74
EMP0216,3/12/2025 05:18,CASE021738,teléfono,CL87516,Producto no recibido,42.78
EMP0220,1/27/2025 05:32,CASE024293,chat,CL15902,Producto defectuoso,24.88
EMP0084,2/3/2025 22:05,CASE010569,teléfono,CL36958,Cobro duplicado,24.26
EMP0211,2/23/2025 20:43,CASE021659,teléfono,CL29895,Producto no recibido,41.58
EMP0240,1/2/2025 08:44,CASE013555,chat,CL34223,Incumplimiento de garantía,36.8
EMP0091,2/25/2025 18:22,CASE030862,teléfono,CL97414,Incumplimiento de garantía,35.21
EMP0235,3/21/2025 03:00,CASE008726,teléfono,CL33671,Producto defectuoso,7.44
EMP0083,2/23/2025 13:53,CASE032100,chat,CL29080,Cobro duplicado,19.24
EMP0298,3/30/2025 01:29,CASE020073,teléfono,CL70410,Producto no recibido,44.97
EMP0245,2/14/2025 23:09,CASE004456,teléfono,CL46239,Producto defectuoso,42.33
EMP0206,3/8/2025 13:29,CASE019336,teléfono,CL64689,Cobro duplicado,37.63
EMP0114,1/29/2025 20:31,CASE002628,teléfono,CL99173,Producto no recibido,12.55
EMP0251,1/12/2025 09:12,CASE012736,chat,CL66363,Cobro duplicado,26.6
EMP0160,2/10/2025 20:44,CASE005918,teléfono,CL94494,Error en la facturación,36.04
EMP0142,1/31/2025 14:29,CASE003802,chat,CL80981,Error en la facturación,20.6
EMP0012,1/1/2025 10:01,CASE042089,teléfono,CL17036,Producto no recibido,45.47
EMP0015,3/28/2025 17:12,CASE014169,teléfono,CL73459,Cobro duplicado,23.28
EMP0055,2/17/2025 15:54,CASE024459,chat,CL21668,Error en la facturación,47.9
EMP0222,2/10/2025 19:05,CASE026011,chat,CL72168,Producto defectuoso,29.74
EMP0152,1/7/2025 16:21,CASE032335,chat,CL95520,Error en la facturación,47.08
EMP0065,2/26/2025 14:24,CASE042616,teléfono,CL69872,Producto defectuoso,48
EMP0206,2/11/2025 10:28,CASE044581,teléfono,CL41723,Producto defectuoso,45.11
EMP0193,3/24/2025 01:00,CASE025565,chat,CL14576,Error en la facturación,48.35
EMP0185,1/7/2025 06:14,CASE002529,chat,CL64773,Producto no recibido,33.78
EMP0094,1/28/2025 01:42,CASE044808,chat,CL23651,Error en la facturación,45.01
EMP0015,2/1/2025 21:57,CASE008633,chat,CL42011,Producto no recibido,29.05
EMP0195,1/9/2025 23:24,CASE013179,chat,CL22820,Producto defectuoso,23.44
EMP0208,1/22/2025 11:52,CASE009972,chat,CL80533,Cobro duplicado,43.17
EMP0082,2/26/2025 11:36,CASE023292,chat,CL60842,Incumplimiento de garantía,32.89
EMP0074,1/15/2025 09:35,CASE021962,teléfono,CL44865,Incumplimiento de garantía,18.55
EMP0044,3/26/2025 19:26,CASE047020,teléfono,CL79895,Producto no recibido,33.22
EMP0260,1/27/2025 10:13,CASE011056,teléfono,CL35150,Error en la facturación,22.98
EMP0235,2/27/2025 03:10,CASE005490,teléfono,CL60523,Producto defectuoso,13.28
EMP0075,3/2/2025 00:33,CASE026653,chat,CL11167,Error en la facturación,23.02
EMP0155,1/22/2025 05:34,CASE040896,chat,CL62738,Incumplimiento de garantía,33.33
EMP0080,1/10/2025 08:12,CASE030330,teléfono,CL29307,Producto defectuoso,41.92
EMP0140,2/15/2025 11:18,CASE003854,teléfono,CL86638,Error en la facturación,9.33
EMP0206,2/8/2025 23:03,CASE011610,chat,CL50063,Producto defectuoso,16.16
EMP0267,2/16/2025 14:35,CASE027482,chat,CL33077,Incumplimiento de garantía,19.88
EMP0186,2/22/2025 01:56,CASE034483,chat,CL63524,Producto defectuoso,49.23
EMP0025,1/29/2025 07:31,CASE030097,chat,CL15215,Producto no recibido,29.26
EMP0268,2/10/2025 05:51,CASE030658,teléfono,CL92688,Cobro duplicado,42.07
EMP0160,1/27/2025 17:57,CASE002430,teléfono,CL83516,Error en la facturación,26
EMP0041,1/22/2025 09:16,CASE026939,chat,CL64955,Error en la facturación,23.27
EMP0136,2/21/2025 05:04,CASE008803,chat,CL57636,Error en la facturación,5.9
EMP0230,2/25/2025 20:56,CASE032878,chat,CL43516,Incumplimiento de garantía,32.88
EMP0107,3/29/2025 05:19,CASE016026,teléfono,CL66485,Producto defectuoso,11.21
EMP0020,1/29/2025 00:57,CASE015782,teléfono,CL68017,Producto defectuoso,14.15
EMP0291,2/15/2025 18:10,CASE009794,chat,CL72368,Error en la facturación,35.6
EMP0180,3/25/2025 02:20,CASE035258,teléfono,CL76174,Error en la facturación,33.77
EMP0122,2/18/2025 04:20,CASE031192,teléfono,CL93512,Incumplimiento de garantía,35.89
EMP0174,2/5/2025 12:26,CASE000339,teléfono,CL96163,Error en la facturación,5.58
EMP0014,1/31/2025 06:40,CASE019384,chat,CL47690,Producto defectuoso,43.2
EMP0132,1/4/2025 18:45,CASE033212,teléfono,CL24444,Producto defectuoso,31.7
EMP0220,3/14/2025 01:44,CASE044098,chat,CL24383,Incumplimiento de garantía,30.94
EMP0156,3/18/2025 05:35,CASE038976,chat,CL58751,Producto no recibido,24.18
EMP0262,3/23/2025 02:53,CASE029592,teléfono,CL65082,Producto defectuoso,7.02
EMP0235,2/4/2025 16:00,CASE007759,teléfono,CL64005,Error en la facturación,42.14
EMP0287,1/1/2025 09:22,CASE045841,teléfono,CL80725,Error en la facturación,43.12
EMP0090,1/13/2025 09:28,CASE016395,teléfono,CL78386,Producto no recibido,46.58
EMP0065,3/18/2025 10:24,CASE029282,teléfono,CL79388,Cobro duplicado,35.98
EMP0168,3/8/2025 10:21,CASE024305,teléfono,CL66114,Incumplimiento de garantía,48.4
EMP0271,2/28/2025 03:58,CASE033686,chat,CL37690,Producto defectuoso,26.5
EMP0151,1/9/2025 05:16,CASE027540,chat,CL17936,Error en la facturación,39.83
EMP0227,2/21/2025 10:03,CASE014269,chat,CL83941,Cobro duplicado,17.73
EMP0227,2/28/2025 18:41,CASE027523,teléfono,CL86613,Producto defectuoso,43.28
EMP0086,2/5/2025 20:06,CASE048452,chat,CL64160,Producto no recibido,27.3
EMP0278,2/21/2025 04:01,CASE008667,teléfono,CL74010,Error en la facturación,9.76
EMP0204,2/5/2025 06:27,CASE023967,teléfono,CL97516,Error en la facturación,13.15
EMP0169,2/23/2025 05:13,CASE046298,chat,CL19593,Cobro duplicado,10.41
EMP0117,2/8/2025 15:17,CASE005711,chat,CL93055,Incumplimiento de garantía,9.16
EMP0144,2/20/2025 05:08,CASE032117,chat,CL72284,Cobro duplicado,17.54
EMP0279,3/13/2025 05:06,CASE043104,teléfono,CL51900,Cobro duplicado,7.95
EMP0019,2/2/2025 08:00,CASE009281,teléfono,CL15932,Producto defectuoso,35.2
EMP0291,2/13/2025 22:57,CASE001665,teléfono,CL61873,Cobro duplicado,14.45
EMP0181,1/13/2025 02:59,CASE041592,chat,CL47809,Incumplimiento de garantía,42.22
EMP0285,3/3/2025 14:14,CASE046839,teléfono,CL24580,Incumplimiento de garantía,7.62
EMP0062,2/17/2025 17:04,CASE000099,teléfono,CL51347,Cobro duplicado,49.69
EMP0127,2/19/2025 12:18,CASE006876,teléfono,CL71710,Producto defectuoso,26.23
EMP0229,1/30/2025 02:44,CASE026097,teléfono,CL76592,Producto no recibido,38.11
EMP0187,2/2/2025 21:57,CASE030463,teléfono,CL61662,Producto defectuoso,8.26
EMP0291,2/8/2025 21:57,CASE015578,teléfono,CL94815,Cobro duplicado,17.13
EMP0117,3/22/2025 02:55,CASE000355,teléfono,CL69929,Producto no recibido,5.62
EMP0056,2/10/2025 12:26,CASE023410,teléfono,CL84328,Producto defectuoso,48.02
