Id de empleado,Fecha y hora de interacci�n,Id del caso,Tipo de interacción,Id de cliente,Cola,Tipo de cliente,Raz�n de terminaci�n de la interacci�n
EMP0138,1/8/2025 12:14,CASE028375,teléfono,CL76711,pre-venta,vendedor,falla
EMP0130,2/23/2025 16:25,CASE049524,chat,CL26712,pre-venta,vendedor,terminado por el cliente
EMP0165,2/2/2025 12:57,CASE034936,chat,CL12185,pre-venta,vendedor,falla
EMP0211,2/1/2025 12:48,CASE006949,chat,CL61910,post-venta,vendedor,colgado por el agente
EMP0257,2/2/2025 02:00,CASE027514,teléfono,CL40499,reclamos,comprador,terminado por el cliente
EMP0125,3/14/2025 19:03,CASE008749,teléfono,CL41506,post-venta,vendedor,terminado por el cliente
EMP0209,2/4/2025 00:59,CASE023176,teléfono,CL64018,pre-venta,vendedor,terminado por el cliente
EMP0182,1/4/2025 08:21,CASE036509,chat,CL26500,reclamos,vendedor,terminado por el cliente
EMP0226,1/21/2025 18:23,CASE002765,teléfono,CL78321,post-venta,vendedor,terminado por el cliente
EMP0167,2/8/2025 19:06,CASE012934,chat,CL56170,reclamos,vendedor,colgado por el agente
EMP0242,2/22/2025 21:58,CASE036919,teléfono,CL94088,post-venta,comprador,falla
EMP0168,1/26/2025 21:41,CASE038261,chat,CL94547,post-venta,comprador,colgado por el agente
EMP0094,1/27/2025 18:03,CASE027389,chat,CL68368,reclamos,comprador,terminado por el cliente
EMP0258,2/2/2025 18:59,CASE024807,chat,CL82892,pre-venta,vendedor,colgado por el agente
EMP0295,2/28/2025 20:21,CASE047022,chat,CL18877,pre-venta,comprador,colgado por el agente
EMP0266,1/27/2025 05:09,CASE024172,teléfono,CL36201,post-venta,comprador,falla
EMP0068,3/27/2025 04:57,CASE044051,chat,CL85742,post-venta,vendedor,terminado por el cliente
EMP0270,1/21/2025 17:56,CASE004633,chat,CL43526,reclamos,comprador,terminado por el cliente
EMP0051,2/9/2025 10:48,CASE019005,teléfono,CL60317,post-venta,comprador,colgado por el agente
EMP0013,2/23/2025 05:42,CASE024726,teléfono,CL67429,post-venta,comprador,colgado por el agente
EMP0019,1/30/2025 06:26,CASE007983,teléfono,CL83499,reclamos,vendedor,colgado por el agente
EMP0105,2/25/2025 14:52,CASE033621,chat,CL85891,pre-venta,vendedor,terminado por el cliente
EMP0054,3/3/2025 02:57,CASE019553,teléfono,CL12979,reclamos,comprador,colgado por el agente
EMP0188,2/26/2025 16:24,CASE007548,chat,CL53601,reclamos,vendedor,terminado por el cliente
EMP0062,2/1/2025 23:50,CASE027074,teléfono,CL76496,pre-venta,vendedor,colgado por el agente
EMP0225,3/10/2025 00:21,CASE015979,teléfono,CL36081,pre-venta,comprador,colgado por el agente
EMP0182,3/24/2025 04:39,CASE044930,chat,CL73113,post-venta,vendedor,terminado por el cliente
EMP0092,2/16/2025 23:35,CASE041377,chat,CL22670,reclamos,comprador,falla
EMP0222,2/1/2025 11:31,CASE018160,teléfono,CL78566,reclamos,comprador,colgado por el agente
EMP0164,3/13/2025 07:59,CASE017095,chat,CL37581,reclamos,vendedor,falla
EMP0085,2/3/2025 02:49,CASE044807,chat,CL97612,pre-venta,comprador,terminado por el cliente
EMP0271,2/27/2025 10:16,CASE022455,teléfono,CL33452,post-venta,comprador,falla
EMP0156,1/15/2025 01:20,CASE009430,teléfono,CL91506,pre-venta,vendedor,falla
EMP0197,1/15/2025 17:40,CASE024852,teléfono,CL44564,pre-venta,comprador,colgado por el agente
EMP0105,3/1/2025 19:28,CASE044225,teléfono,CL92881,pre-venta,comprador,terminado por el cliente
EMP0174,1/11/2025 00:09,CASE003961,chat,CL27987,reclamos,comprador,falla
EMP0088,3/16/2025 13:30,CASE043049,teléfono,CL52711,reclamos,vendedor,colgado por el agente
EMP0184,2/14/2025 20:03,CASE043247,chat,CL15657,pre-venta,comprador,terminado por el cliente
EMP0023,1/18/2025 00:12,CASE048422,chat,CL59484,reclamos,vendedor,falla
EMP0069,2/7/2025 03:32,CASE040639,chat,CL28654,pre-venta,vendedor,terminado por el cliente
EMP0125,2/11/2025 14:52,CASE009028,chat,CL22488,pre-venta,comprador,terminado por el cliente
EMP0262,2/25/2025 18:25,CASE000994,chat,CL21970,pre-venta,vendedor,terminado por el cliente
EMP0019,3/6/2025 07:10,CASE044474,teléfono,CL73370,pre-venta,comprador,terminado por el cliente
EMP0204,3/23/2025 23:02,CASE015327,teléfono,CL12933,post-venta,vendedor,terminado por el cliente
EMP0230,1/22/2025 20:21,CASE015013,chat,CL76029,reclamos,vendedor,terminado por el cliente
EMP0034,1/22/2025 04:04,CASE038595,chat,CL10320,pre-venta,comprador,falla
EMP0258,3/12/2025 00:08,CASE027776,teléfono,CL68738,pre-venta,comprador,colgado por el agente
EMP0235,1/10/2025 13:42,CASE046019,chat,CL93960,reclamos,vendedor,terminado por el cliente
EMP0128,1/19/2025 03:38,CASE032344,chat,CL20871,post-venta,vendedor,terminado por el cliente
EMP0275,3/19/2025 05:30,CASE042778,teléfono,CL86459,reclamos,comprador,falla
EMP0090,1/13/2025 11:48,CASE048255,chat,CL63214,reclamos,vendedor,terminado por el cliente
EMP0060,3/26/2025 12:55,CASE006719,teléfono,CL15559,post-venta,vendedor,colgado por el agente
EMP0086,3/21/2025 07:46,CASE031295,chat,CL11047,post-venta,comprador,falla
EMP0128,2/11/2025 05:25,CASE033157,chat,CL90680,post-venta,vendedor,falla
EMP0003,2/22/2025 03:52,CASE004712,chat,CL70853,pre-venta,comprador,terminado por el cliente
EMP0011,2/26/2025 17:36,CASE040599,chat,CL87838,pre-venta,vendedor,terminado por el cliente
EMP0209,3/22/2025 11:59,CASE047967,chat,CL97995,reclamos,vendedor,falla
EMP0205,3/17/2025 11:51,CASE002288,teléfono,CL34881,post-venta,comprador,terminado por el cliente
EMP0299,3/11/2025 08:23,CASE047885,chat,CL64218,pre-venta,vendedor,terminado por el cliente
EMP0064,1/31/2025 01:14,CASE008609,chat,CL98668,reclamos,vendedor,terminado por el cliente
EMP0121,1/10/2025 08:28,CASE035036,chat,CL46795,post-venta,comprador,terminado por el cliente
EMP0262,2/1/2025 16:58,CASE036732,teléfono,CL58671,pre-venta,vendedor,colgado por el agente
EMP0155,2/8/2025 16:08,CASE001877,teléfono,CL58655,reclamos,comprador,falla
EMP0101,1/9/2025 13:26,CASE001160,teléfono,CL59808,post-venta,vendedor,falla
EMP0175,1/18/2025 05:17,CASE040976,teléfono,CL84475,pre-venta,vendedor,falla
EMP0133,2/4/2025 19:04,CASE046296,teléfono,CL29910,post-venta,comprador,terminado por el cliente
EMP0239,3/10/2025 15:23,CASE017152,chat,CL59966,pre-venta,comprador,colgado por el agente
EMP0272,3/24/2025 11:09,CASE009568,chat,CL51116,pre-venta,vendedor,colgado por el agente
EMP0019,3/24/2025 15:08,CASE000960,teléfono,CL35928,post-venta,vendedor,colgado por el agente
EMP0086,3/8/2025 13:46,CASE010081,chat,CL35507,post-venta,vendedor,colgado por el agente
EMP0068,1/1/2025 21:52,CASE041656,chat,CL82823,pre-venta,comprador,falla
EMP0084,2/21/2025 14:24,CASE004146,teléfono,CL81702,post-venta,comprador,falla
EMP0131,2/10/2025 16:20,CASE004910,chat,CL75382,pre-venta,comprador,colgado por el agente
EMP0136,2/14/2025 00:01,CASE028408,teléfono,CL97145,reclamos,comprador,falla
EMP0060,3/13/2025 15:16,CASE047352,teléfono,CL24139,post-venta,comprador,colgado por el agente
EMP0173,1/24/2025 15:18,CASE037761,chat,CL83653,reclamos,vendedor,terminado por el cliente
EMP0253,2/23/2025 21:46,CASE017784,chat,CL45855,post-venta,vendedor,falla
EMP0192,1/28/2025 01:30,CASE024834,teléfono,CL67586,post-venta,vendedor,terminado por el cliente
EMP0154,2/26/2025 02:34,CASE024348,teléfono,CL21770,pre-venta,vendedor,terminado por el cliente
EMP0139,2/14/2025 12:19,CASE012629,chat,CL31771,pre-venta,vendedor,colgado por el agente
EMP0104,2/24/2025 14:55,CASE008094,chat,CL97340,pre-venta,comprador,terminado por el cliente
EMP0273,1/26/2025 17:37,CASE039581,teléfono,CL28546,post-venta,vendedor,terminado por el cliente
EMP0071,1/3/2025 21:03,CASE030431,teléfono,CL97089,post-venta,vendedor,falla
EMP0232,1/22/2025 03:27,CASE039142,teléfono,CL41456,pre-venta,vendedor,falla
EMP0079,2/18/2025 07:42,CASE042757,chat,CL89935,pre-venta,vendedor,colgado por el agente
EMP0233,1/3/2025 14:54,CASE019576,chat,CL40345,post-venta,vendedor,colgado por el agente
EMP0171,3/27/2025 22:20,CASE047240,chat,CL19217,pre-venta,vendedor,terminado por el cliente
EMP0246,2/21/2025 00:38,CASE000503,teléfono,CL34914,pre-venta,comprador,colgado por el agente
EMP0202,3/4/2025 20:08,CASE012927,teléfono,CL43169,reclamos,comprador,falla
EMP0084,1/1/2025 17:12,CASE015289,teléfono,CL14798,pre-venta,comprador,colgado por el agente
EMP0251,3/8/2025 05:09,CASE010331,chat,CL34785,pre-venta,comprador,terminado por el cliente
EMP0288,2/27/2025 09:00,CASE028405,chat,CL37033,reclamos,comprador,terminado por el cliente
EMP0095,3/1/2025 10:56,CASE001997,teléfono,CL70899,pre-venta,comprador,colgado por el agente
EMP0240,3/27/2025 14:08,CASE031944,teléfono,CL51274,reclamos,vendedor,falla
EMP0233,2/16/2025 16:55,CASE043413,teléfono,CL91651,pre-venta,comprador,terminado por el cliente
EMP0013,1/27/2025 16:37,CASE025420,teléfono,CL99915,reclamos,comprador,terminado por el cliente
EMP0134,1/25/2025 03:42,CASE028168,chat,CL71290,reclamos,vendedor,falla
EMP0087,3/18/2025 13:06,CASE039757,teléfono,CL43567,post-venta,comprador,colgado por el agente
EMP0113,3/11/2025 21:28,CASE008485,chat,CL67417,pre-venta,vendedor,terminado por el cliente
EMP0181,1/28/2025 12:28,CASE046209,chat,CL81676,post-venta,comprador,terminado por el cliente
EMP0234,1/22/2025 13:48,CASE025561,teléfono,CL71879,post-venta,comprador,terminado por el cliente
EMP0022,3/12/2025 16:57,CASE025233,chat,CL33522,pre-venta,comprador,falla
EMP0091,2/8/2025 01:58,CASE044265,chat,CL24486,post-venta,vendedor,colgado por el agente
EMP0059,3/10/2025 09:47,CASE001267,chat,CL94717,pre-venta,comprador,falla
EMP0217,3/29/2025 09:43,CASE009658,chat,CL22843,reclamos,vendedor,colgado por el agente
EMP0270,3/24/2025 12:20,CASE036954,chat,CL97665,pre-venta,comprador,terminado por el cliente
EMP0252,1/14/2025 00:53,CASE027599,teléfono,CL39473,reclamos,vendedor,falla
EMP0018,2/25/2025 17:37,CASE030269,teléfono,CL62506,pre-venta,vendedor,falla
EMP0218,1/8/2025 10:40,CASE021579,chat,CL44774,reclamos,comprador,terminado por el cliente
EMP0115,2/25/2025 04:28,CASE007967,teléfono,CL77467,reclamos,comprador,colgado por el agente
EMP0129,2/11/2025 11:13,CASE046486,teléfono,CL98304,reclamos,vendedor,colgado por el agente
EMP0180,3/1/2025 15:03,CASE007314,chat,CL39588,reclamos,vendedor,colgado por el agente
EMP0138,3/3/2025 18:37,CASE012798,teléfono,CL59559,pre-venta,vendedor,falla
EMP0243,2/19/2025 20:57,CASE042213,teléfono,CL99224,pre-venta,vendedor,colgado por el agente
EMP0213,1/9/2025 09:27,CASE046553,chat,CL34562,post-venta,vendedor,falla
EMP0132,3/10/2025 11:11,CASE032162,chat,CL76281,post-venta,comprador,falla
EMP0076,3/26/2025 20:24,CASE043881,chat,CL57094,pre-venta,vendedor,falla
EMP0036,1/15/2025 18:43,CASE025469,teléfono,CL52816,post-venta,vendedor,terminado por el cliente
EMP0045,2/11/2025 20:51,CASE028533,chat,CL84048,pre-venta,comprador,falla
EMP0073,3/14/2025 18:44,CASE036186,chat,CL93563,post-venta,vendedor,colgado por el agente
EMP0113,1/20/2025 17:40,CASE024988,teléfono,CL59482,pre-venta,vendedor,falla
EMP0209,3/10/2025 19:08,CASE025776,chat,CL18954,reclamos,comprador,colgado por el agente
EMP0225,3/9/2025 13:26,CASE004437,chat,CL91737,post-venta,comprador,colgado por el agente
EMP0133,3/24/2025 08:06,CASE036471,teléfono,CL15637,pre-venta,comprador,terminado por el cliente
EMP0253,1/11/2025 20:20,CASE026834,chat,CL79776,pre-venta,comprador,falla
EMP0239,1/23/2025 02:55,CASE008620,teléfono,CL86541,pre-venta,vendedor,colgado por el agente
EMP0023,2/11/2025 02:00,CASE025840,chat,CL54755,post-venta,comprador,terminado por el cliente
EMP0197,1/22/2025 03:17,CASE042435,chat,CL46926,post-venta,comprador,terminado por el cliente
EMP0230,3/6/2025 00:09,CASE041339,teléfono,CL40138,pre-venta,vendedor,colgado por el agente
EMP0029,2/5/2025 17:47,CASE037724,chat,CL44083,reclamos,vendedor,colgado por el agente
EMP0177,3/26/2025 19:41,CASE002707,chat,CL61518,pre-venta,vendedor,terminado por el cliente
EMP0135,1/3/2025 17:45,CASE030620,teléfono,CL16785,pre-venta,comprador,falla
EMP0185,2/21/2025 00:36,CASE011030,teléfono,CL10206,pre-venta,vendedor,colgado por el agente
EMP0071,1/26/2025 00:35,CASE008179,teléfono,CL89058,pre-venta,comprador,falla
EMP0145,3/27/2025 04:00,CASE000783,chat,CL45400,reclamos,comprador,falla
EMP0150,1/8/2025 02:35,CASE024639,teléfono,CL53688,reclamos,vendedor,terminado por el cliente
EMP0153,2/27/2025 16:49,CASE046105,teléfono,CL70406,post-venta,vendedor,falla
EMP0060,2/27/2025 12:43,CASE039705,teléfono,CL14731,post-venta,comprador,falla
EMP0170,3/15/2025 03:10,CASE027120,teléfono,CL24557,reclamos,vendedor,falla
EMP0052,1/22/2025 09:48,CASE002254,teléfono,CL73471,pre-venta,comprador,terminado por el cliente
EMP0168,2/27/2025 04:16,CASE006378,chat,CL49361,reclamos,comprador,falla
EMP0267,1/16/2025 15:55,CASE026332,teléfono,CL98270,pre-venta,comprador,terminado por el cliente
EMP0054,2/8/2025 03:02,CASE011808,teléfono,CL72114,reclamos,comprador,terminado por el cliente
EMP0043,3/18/2025 05:59,CASE043386,teléfono,CL23872,pre-venta,vendedor,colgado por el agente
EMP0166,1/8/2025 14:03,CASE037268,chat,CL60645,post-venta,comprador,colgado por el agente
EMP0057,2/20/2025 23:25,CASE044118,chat,CL18504,pre-venta,vendedor,terminado por el cliente
EMP0125,1/17/2025 13:44,CASE000083,chat,CL93227,post-venta,vendedor,terminado por el cliente
EMP0140,1/1/2025 17:11,CASE042715,teléfono,CL46450,post-venta,comprador,colgado por el agente
EMP0150,3/12/2025 16:11,CASE010502,teléfono,CL86933,reclamos,vendedor,colgado por el agente
EMP0136,3/18/2025 07:54,CASE042173,chat,CL74485,post-venta,comprador,colgado por el agente
EMP0235,3/8/2025 09:02,CASE008518,chat,CL63011,pre-venta,vendedor,falla
EMP0128,3/19/2025 00:09,CASE049822,chat,CL38437,pre-venta,vendedor,falla
EMP0026,3/20/2025 05:13,CASE045917,teléfono,CL67859,post-venta,comprador,colgado por el agente
EMP0115,3/14/2025 22:53,CASE029371,teléfono,CL22723,reclamos,vendedor,colgado por el agente
EMP0115,3/2/2025 19:00,CASE027377,chat,CL69096,reclamos,comprador,terminado por el cliente
EMP0064,1/30/2025 06:33,CASE010163,chat,CL95317,post-venta,vendedor,falla
EMP0057,1/30/2025 13:20,CASE028149,teléfono,CL60950,post-venta,vendedor,colgado por el agente
EMP0239,3/28/2025 12:02,CASE039116,chat,CL59398,pre-venta,comprador,terminado por el cliente
EMP0120,2/18/2025 11:03,CASE010710,chat,CL61199,pre-venta,vendedor,terminado por el cliente
EMP0134,1/24/2025 13:10,CASE035854,teléfono,CL57459,pre-venta,vendedor,terminado por el cliente
EMP0053,3/30/2025 12:18,CASE016508,teléfono,CL39017,pre-venta,comprador,colgado por el agente
EMP0270,2/1/2025 02:28,CASE015242,chat,CL79692,reclamos,comprador,colgado por el agente
EMP0136,1/13/2025 12:30,CASE014863,chat,CL72748,post-venta,comprador,terminado por el cliente
EMP0068,3/1/2025 15:16,CASE018914,teléfono,CL12146,post-venta,vendedor,terminado por el cliente
EMP0148,3/2/2025 03:46,CASE030843,chat,CL64598,pre-venta,vendedor,falla
EMP0003,1/23/2025 03:05,CASE011191,teléfono,CL38885,post-venta,vendedor,terminado por el cliente
EMP0173,2/4/2025 16:10,CASE005039,teléfono,CL32779,pre-venta,comprador,falla
EMP0208,2/19/2025 05:32,CASE012085,teléfono,CL24422,post-venta,vendedor,colgado por el agente
EMP0151,2/27/2025 05:12,CASE006429,chat,CL76155,pre-venta,vendedor,terminado por el cliente
EMP0223,3/28/2025 05:12,CASE003559,teléfono,CL19283,reclamos,comprador,falla
EMP0011,1/15/2025 11:22,CASE008865,chat,CL43158,post-venta,comprador,falla
EMP0184,3/2/2025 18:40,CASE001546,chat,CL45054,pre-venta,comprador,colgado por el agente
EMP0273,2/14/2025 00:07,CASE032567,chat,CL82488,pre-venta,comprador,colgado por el agente
EMP0198,2/28/2025 06:14,CASE042870,teléfono,CL39385,pre-venta,vendedor,colgado por el agente
EMP0271,3/6/2025 23:05,CASE047235,chat,CL53739,reclamos,comprador,terminado por el cliente
EMP0157,3/7/2025 17:00,CASE018489,chat,CL73935,pre-venta,vendedor,colgado por el agente
EMP0231,2/25/2025 03:50,CASE046288,chat,CL14073,reclamos,vendedor,colgado por el agente
EMP0050,1/9/2025 16:03,CASE016784,teléfono,CL13864,reclamos,comprador,falla
EMP0031,1/4/2025 18:28,CASE040246,teléfono,CL97885,pre-venta,comprador,terminado por el cliente
EMP0038,3/15/2025 08:56,CASE010603,teléfono,CL69809,pre-venta,comprador,colgado por el agente
EMP0001,3/25/2025 22:17,CASE045434,teléfono,CL59790,pre-venta,vendedor,terminado por el cliente
EMP0006,3/16/2025 01:27,CASE002447,chat,CL89963,post-venta,comprador,terminado por el cliente
EMP0254,3/25/2025 00:56,CASE001931,chat,CL41147,pre-venta,comprador,colgado por el agente
EMP0068,3/20/2025 17:31,CASE002411,teléfono,CL14138,pre-venta,vendedor,falla
EMP0047,1/13/2025 13:58,CASE010431,teléfono,CL19351,post-venta,comprador,terminado por el cliente
EMP0183,2/14/2025 15:19,CASE021108,teléfono,CL15022,pre-venta,comprador,falla
EMP0067,2/19/2025 23:11,CASE001220,teléfono,CL19681,reclamos,vendedor,falla
EMP0025,1/23/2025 22:16,CASE008953,teléfono,CL39423,post-venta,vendedor,terminado por el cliente
EMP0211,3/5/2025 22:21,CASE028918,chat,CL34097,post-venta,comprador,colgado por el agente
EMP0294,2/7/2025 23:14,CASE004470,teléfono,CL62965,post-venta,comprador,falla
EMP0097,3/20/2025 08:37,CASE031265,chat,CL87443,pre-venta,vendedor,colgado por el agente
EMP0041,2/22/2025 07:31,CASE043318,chat,CL97395,pre-venta,vendedor,falla
EMP0143,2/4/2025 22:36,CASE044572,teléfono,CL70780,post-venta,comprador,terminado por el cliente
EMP0187,1/31/2025 07:17,CASE009276,chat,CL96714,post-venta,comprador,colgado por el agente
EMP0072,3/14/2025 00:17,CASE048077,teléfono,CL14281,pre-venta,comprador,colgado por el agente
EMP0108,3/24/2025 08:29,CASE044812,teléfono,CL26302,pre-venta,vendedor,terminado por el cliente
EMP0165,1/15/2025 03:23,CASE005363,chat,CL73916,pre-venta,comprador,terminado por el cliente
EMP0256,1/4/2025 11:46,CASE048091,chat,CL11703,post-venta,comprador,colgado por el agente
EMP0190,1/1/2025 21:27,CASE032226,chat,CL53625,post-venta,vendedor,colgado por el agente
EMP0270,3/17/2025 13:45,CASE047930,teléfono,CL67269,pre-venta,vendedor,terminado por el cliente
EMP0032,3/27/2025 12:38,CASE024161,teléfono,CL82250,reclamos,comprador,falla
EMP0181,1/30/2025 13:59,CASE038828,chat,CL57463,reclamos,comprador,terminado por el cliente
EMP0205,3/11/2025 19:20,CASE018912,chat,CL42046,post-venta,vendedor,terminado por el cliente
EMP0250,3/20/2025 00:03,CASE016072,teléfono,CL33800,pre-venta,vendedor,terminado por el cliente
EMP0183,2/15/2025 10:55,CASE043774,teléfono,CL81932,reclamos,vendedor,falla
EMP0081,2/21/2025 12:21,CASE000245,teléfono,CL71993,post-venta,comprador,colgado por el agente
EMP0033,3/3/2025 13:26,CASE028830,teléfono,CL83229,pre-venta,comprador,falla
EMP0107,1/24/2025 02:01,CASE005903,chat,CL92742,pre-venta,comprador,terminado por el cliente
EMP0289,2/18/2025 23:06,CASE011544,chat,CL11292,reclamos,vendedor,colgado por el agente
EMP0048,3/1/2025 14:44,CASE022864,teléfono,CL73253,pre-venta,vendedor,terminado por el cliente
EMP0207,2/28/2025 18:13,CASE032509,teléfono,CL31816,reclamos,comprador,terminado por el cliente
EMP0239,3/20/2025 12:35,CASE012533,teléfono,CL24984,post-venta,vendedor,terminado por el cliente
EMP0163,2/11/2025 03:04,CASE006222,chat,CL96283,reclamos,vendedor,colgado por el agente
EMP0300,1/25/2025 19:53,CASE017458,teléfono,CL30185,pre-venta,vendedor,colgado por el agente
EMP0010,2/13/2025 14:42,CASE002232,teléfono,CL84991,post-venta,vendedor,falla
EMP0104,1/4/2025 08:36,CASE021752,teléfono,CL86475,reclamos,vendedor,falla
EMP0257,2/17/2025 11:29,CASE032527,chat,CL97364,pre-venta,vendedor,falla
EMP0279,3/7/2025 06:39,CASE025122,teléfono,CL79578,post-venta,comprador,terminado por el cliente
EMP0002,3/7/2025 03:39,CASE035146,chat,CL16463,post-venta,comprador,colgado por el agente
EMP0110,3/2/2025 01:17,CASE002271,teléfono,CL71141,pre-venta,comprador,colgado por el agente
EMP0237,1/7/2025 22:12,CASE032722,chat,CL41698,pre-venta,vendedor,falla
EMP0174,1/28/2025 07:48,CASE047428,chat,CL31984,post-venta,vendedor,terminado por el cliente
